x,y,z,intensity
-0.1200,-4.2000,0.0248,0.5077
-0.1200,-4.0800,0.0619,0.5442
-0.1200,-3.9600,0.0976,0.5847
-0.1200,-3.8400,0.1292,0.6087
-0.1200,-3.7200,0.1541,0.6307
-0.1200,-3.6000,0.1697,0.6593
-0.1200,-3.4800,0.1741,0.6395
-0.1200,-3.3600,0.1660,0.6550
-0.1200,-3.2400,0.1449,0.6093
-0.1200,-3.1200,0.1112,0.5788
-0.1200,-3.0000,0.0664,0.5377
-0.1200,-2.8800,0.0128,0.5115
-0.1200,-2.7600,-0.0465,0.4689
-0.1200,-2.6400,-0.1076,0.4270
-0.1200,-2.5200,-0.1660,0.3432
-0.1200,-2.4000,-0.2173,0.3212
-0.1200,-2.2800,-0.2569,0.3036
-0.1200,-2.1600,-0.2811,0.2970
-0.1200,-2.0400,-0.2866,0.2906
-0.1200,-1.9200,-0.2714,0.2987
-0.1200,-1.8000,-0.2349,0.2935
-0.1200,-1.6800,-0.1778,0.3496
-0.1200,-1.5600,-0.1027,0.4338
-0.1200,-1.4400,-0.0135,0.4782
-0.1200,-1.3200,0.0844,0.5614
-0.1200,-1.2000,0.1846,0.6241
-0.1200,-1.0800,0.2799,0.7431
-0.1200,-0.9600,0.3629,0.8070
-0.1200,-0.8400,0.4264,0.8340
-0.1200,-0.7200,0.4644,0.8480
-0.1200,-0.6000,0.4722,0.8599
-0.1200,-0.4800,0.4470,0.8771
-0.1200,-0.3600,0.3894,0.8358
-0.1200,-0.2400,0.3040,0.7229
-0.1200,-0.1200,0.2062,0.6723
-0.1200,0.0000,0.1501,0.6405
-0.1200,0.1200,0.2062,0.6640
-0.1200,0.2400,0.3040,0.7210
-0.1200,0.3600,0.3894,0.8152
-0.1200,0.4800,0.4470,0.8370
-0.1200,0.6000,0.4722,0.8605
-0.1200,0.7200,0.4644,0.8472
-0.1200,0.8400,0.4264,0.8569
-0.1200,0.9600,0.3629,0.8116
-0.1200,1.0800,0.2799,0.7464
-0.1200,1.2000,0.1846,0.6426
-0.1200,1.3200,0.0844,0.5881
-0.1200,1.4400,-0.0135,0.5135
-0.1200,1.5600,-0.1027,0.4341
-0.1200,1.6800,-0.1778,0.3508
-0.1200,1.8000,-0.2349,0.3145
-0.1200,1.9200,-0.2714,0.2720
-0.1200,2.0400,-0.2866,0.2486
-0.1200,2.1600,-0.2811,0.2703
-0.1200,2.2800,-0.2569,0.3050
-0.1200,2.4000,-0.2173,0.3173
-0.1200,2.5200,-0.1660,0.3464
-0.1200,2.6400,-0.1076,0.3912
-0.1200,2.7600,-0.0465,0.4677
-0.1200,2.8800,0.0128,0.5014
-0.1200,3.0000,0.0664,0.5435
-0.1200,3.1200,0.1112,0.6086
-0.1200,3.2400,0.1449,0.5962
-0.1200,3.3600,0.1660,0.6312
-0.1200,3.4800,0.1741,0.6323
-0.1200,3.6000,0.1697,0.6525
-0.1200,3.7200,0.1541,0.6018
-0.1200,3.8400,0.1292,0.6217
-0.1200,3.9600,0.0976,0.5901
-0.1200,4.0800,0.0619,0.5614
-0.1200,4.2000,0.0248,0.5088
-0.1200,4.3200,-0.0109,0.4998
-0.1200,4.4400,-0.0431,0.4481
-0.1200,4.5600,-0.0697,0.4476
-0.1200,4.6800,-0.0894,0.4206
0.0000,-4.8000,-0.1014,0.4209
0.0000,-4.6800,-0.0892,0.4216
0.0000,-4.5600,-0.0694,0.4368
0.0000,-4.4400,-0.0427,0.4877
0.0000,-4.3200,-0.0105,0.4976
0.0000,-4.2000,0.0253,0.5419
0.0000,-4.0800,0.0624,0.5343
0.0000,-3.9600,0.0981,0.5641
0.0000,-3.8400,0.1297,0.6168
0.0000,-3.7200,0.1544,0.6133
0.0000,-3.6000,0.1698,0.6554
0.0000,-3.4800,0.1740,0.6433
0.0000,-3.3600,0.1657,0.6329
0.0000,-3.2400,0.1444,0.6244
0.0000,-3.1200,0.1105,0.5689
0.0000,-3.0000,0.0654,0.5754
0.0000,-2.8800,0.0116,0.4950
0.0000,-2.7600,-0.0479,0.4672
0.0000,-2.6400,-0.1090,0.3882
0.0000,-2.5200,-0.1673,0.3425
0.0000,-2.4000,-0.2184,0.3169
0.0000,-2.2800,-0.2578,0.2968
0.0000,-2.1600,-0.2815,0.2729
0.0000,-2.0400,-0.2864,0.2827
0.0000,-1.9200,-0.2706,0.2699
0.0000,-1.8000,-0.2333,0.3274
0.0000,-1.6800,-0.1754,0.3842
0.0000,-1.5600,-0.0995,0.4229
0.0000,-1.4400,-0.0096,0.4961
0.0000,-1.3200,0.0890,0.5671
0.0000,-1.2000,0.1896,0.6505
0.0000,-1.0800,0.2849,0.7374
0.0000,-0.9600,0.3675,0.7935
0.0000,-0.8400,0.4301,0.8283
0.0000,-0.7200,0.4663,0.8896
0.0000,-0.6000,0.4711,0.8640
0.0000,-0.4800,0.4415,0.8611
0.0000,-0.3600,0.3765,0.7809
0.0000,-0.2400,0.2779,0.7089
0.0000,-0.1200,0.1501,0.6209
0.0000,0.0000,0.0000,0.5149
0.0000,0.1200,0.1501,0.6109
0.0000,0.2400,0.2779,0.7124
0.0000,0.3600,0.3765,0.8058
0.0000,0.4800,0.4415,0.8769
0.0000,0.6000,0.4711,0.8825
0.0000,0.7200,0.4663,0.8586
0.0000,0.8400,0.4301,0.8314
0.0000,0.9600,0.3675,0.8112
0.0000,1.0800,0.2849,0.7075
0.0000,1.2000,0.1896,0.6628
0.0000,1.3200,0.0890,0.5881
0.0000,1.4400,-0.0096,0.5025
0.0000,1.5600,-0.0995,0.4280
0.0000,1.6800,-0.1754,0.3379
0.0000,1.8000,-0.2333,0.2987
0.0000,1.9200,-0.2706,0.2821
0.0000,2.0400,-0.2864,0.2719
0.0000,2.1600,-0.2815,0.2935
0.0000,2.2800,-0.2578,0.2808
0.0000,2.4000,-0.2184,0.3244
0.0000,2.5200,-0.1673,0.3784
0.0000,2.6400,-0.1090,0.3941
0.0000,2.7600,-0.0479,0.4451
0.0000,2.8800,0.0116,0.4843
0.0000,3.0000,0.0654,0.5328
0.0000,3.1200,0.1105,0.5756
0.0000,3.2400,0.1444,0.6216
0.0000,3.3600,0.1657,0.6310
0.0000,3.4800,0.1740,0.6580
0.0000,3.6000,0.1698,0.6451
0.0000,3.7200,0.1544,0.6099
0.0000,3.8400,0.1297,0.6057
0.0000,3.9600,0.0981,0.5676
0.0000,4.0800,0.0624,0.5337
0.0000,4.2000,0.0253,0.5345
0.0000,4.3200,-0.0105,0.5111
0.0000,4.4400,-0.0427,0.4631
0.0000,4.5600,-0.0694,0.4276
0.0000,4.6800,-0.0892,0.4037
0.1200,-4.8000,-0.1015,0.3976
0.1200,-4.6800,-0.0894,0.4254
0.1200,-4.5600,-0.0697,0.4683
0.1200,-4.4400,-0.0431,0.4479
0.1200,-4.3200,-0.0109,0.4793
0.1200,-4.2000,0.0248,0.4998
0.1200,-4.0800,0.0619,0.5718
0.1200,-3.9600,0.0976,0.5850
0.1200,-3.8400,0.1292,0.6079
0.1200,-3.7200,0.1541,0.6422
0.1200,-3.6000,0.1697,0.6564
0.1200,-3.4800,0.1741,0.6433
0.1200,-3.3600,0.1660,0.6456
0.1200,-3.2400,0.1449,0.6034
0.1200,-3.1200,0.1112,0.6135
0.1200,-3.0000,0.0664,0.5406
0.1200,-2.8800,0.0128,0.4899
0.1200,-2.7600,-0.0465,0.4744
0.1200,-2.6400,-0.1076,0.4044
0.1200,-2.5200,-0.1660,0.3675
0.1200,-2.4000,-0.2173,0.3191
0.1200,-2.2800,-0.2569,0.2926
0.1200,-2.1600,-0.2811,0.2517
0.1200,-2.0400,-0.2866,0.2774
0.1200,-1.9200,-0.2714,0.3017
0.1200,-1.8000,-0.2349,0.3090
0.1200,-1.6800,-0.1778,0.3629
0.1200,-1.5600,-0.1027,0.4241
0.1200,-1.4400,-0.0135,0.4943
0.1200,-1.3200,0.0844,0.5872
0.1200,-1.2000,0.1846,0.6420
0.1200,-1.0800,0.2799,0.7339
0.1200,-0.9600,0.3629,0.8074
0.1200,-0.8400,0.4264,0.8612
0.1200,-0.7200,0.4644,0.8609
0.1200,-0.6000,0.4722,0.8804
0.1200,-0.4800,0.4470,0.8450
0.1200,-0.3600,0.3894,0.8285
0.1200,-0.2400,0.3040,0.7470
0.1200,-0.1200,0.2062,0.6496
0.1200,0.0000,0.1501,0.6199
0.1200,0.1200,0.2062,0.6630
0.1200,0.2400,0.3040,0.7667
0.1200,0.3600,0.3894,0.8318
0.1200,0.4800,0.4470,0.8815
0.1200,0.6000,0.4722,0.8544
0.1200,0.7200,0.4644,0.8944
0.1200,0.8400,0.4264,0.8287
0.1200,0.9600,0.3629,0.8087
0.1200,1.0800,0.2799,0.7220
0.1200,1.2000,0.1846,0.6235
0.1200,1.3200,0.0844,0.5719
0.1200,1.4400,-0.0135,0.4911
0.1200,1.5600,-0.1027,0.3999
0.1200,1.6800,-0.1778,0.3753
0.1200,1.8000,-0.2349,0.3160
0.1200,1.9200,-0.2714,0.2728
0.1200,2.0400,-0.2866,0.2823
0.1200,2.1600,-0.2811,0.2782
0.1200,2.2800,-0.2569,0.2713
0.1200,2.4000,-0.2173,0.3150
0.1200,2.5200,-0.1660,0.3494
0.1200,2.6400,-0.1076,0.4002
0.1200,2.7600,-0.0465,0.4637
0.1200,2.8800,0.0128,0.5025
0.1200,3.0000,0.0664,0.5600
0.1200,3.1200,0.1112,0.5792
0.1200,3.2400,0.1449,0.6243
0.1200,3.3600,0.1660,0.6418
0.1200,3.4800,0.1741,0.6519
0.1200,3.6000,0.1697,0.6212
0.1200,3.7200,0.1541,0.6230
0.1200,3.8400,0.1292,0.6245
0.1200,3.9600,0.0976,0.5958
0.1200,4.0800,0.0619,0.5386
0.1200,4.2000,0.0248,0.5007
0.1200,4.3200,-0.0109,0.5153
0.1200,4.4400,-0.0431,0.4793
0.1200,4.5600,-0.0697,0.4579
0.1200,4.6800,-0.0894,0.4173
0.2400,-4.8000,-0.1018,0.4108
0.2400,-4.6800,-0.0900,0.4380
0.2400,-4.5600,-0.0706,0.4271
0.2400,-4.4400,-0.0443,0.4668
0.2400,-4.3200,-0.0124,0.4900
0.2400,-4.2000,0.0232,0.5081
0.2400,-4.0800,0.0603,0.5460
0.2400,-3.9600,0.0960,0.5925
0.2400,-3.8400,0.1279,0.5863
0.2400,-3.7200,0.1530,0.6002
0.2400,-3.6000,0.1691,0.6206
0.2400,-3.4800,0.1741,0.6279
0.2400,-3.3600,0.1667,0.6260
0.2400,-3.2400,0.1464,0.6094
0.2400,-3.1200,0.1135,0.5871
0.2400,-3.0000,0.0694,0.5340
0.2400,-2.8800,0.0163,0.4939
0.2400,-2.7600,-0.0426,0.4682
0.2400,-2.6400,-0.1035,0.4364
0.2400,-2.5200,-0.1620,0.3741
0.2400,-2.4000,-0.2138,0.3290
0.2400,-2.2800,-0.2543,0.2931
0.2400,-2.1600,-0.2798,0.2674
0.2400,-2.0400,-0.2869,0.2540
0.2400,-1.9200,-0.2737,0.2715
0.2400,-1.8000,-0.2395,0.3136
0.2400,-1.6800,-0.1848,0.3356
0.2400,-1.5600,-0.1122,0.4221
0.2400,-1.4400,-0.0252,0.4759
0.2400,-1.3200,0.0708,0.5645
0.2400,-1.2000,0.1698,0.6294
0.2400,-1.0800,0.2648,0.6948
0.2400,-0.9600,0.3487,0.7709
0.2400,-0.8400,0.4150,0.8312
0.2400,-0.7200,0.4578,0.8619
0.2400,-0.6000,0.4732,0.8817
0.2400,-0.4800,0.4599,0.8658
0.2400,-0.3600,0.4200,0.8570
0.2400,-0.2400,0.3619,0.7971
0.2400,-0.1200,0.3040,0.7200
0.2400,0.0000,0.2779,0.7448
0.2400,0.1200,0.3040,0.7666
0.2400,0.2400,0.3619,0.7704
0.2400,0.3600,0.4200,0.8201
0.2400,0.4800,0.4599,0.8832
0.2400,0.6000,0.4732,0.8739
0.2400,0.7200,0.4578,0.8824
0.2400,0.8400,0.4150,0.8185
0.2400,0.9600,0.3487,0.7595
0.2400,1.0800,0.2648,0.7013
0.2400,1.2000,0.1698,0.6471
0.2400,1.3200,0.0708,0.5426
0.2400,1.4400,-0.0252,0.4883
0.2400,1.5600,-0.1122,0.3948
0.2400,1.6800,-0.1848,0.3299
0.2400,1.8000,-0.2395,0.2951
0.2400,1.9200,-0.2737,0.2742
0.2400,2.0400,-0.2869,0.2829
0.2400,2.1600,-0.2798,0.2737
0.2400,2.2800,-0.2543,0.2823
0.2400,2.4000,-0.2138,0.3391
0.2400,2.5200,-0.1620,0.3873
0.2400,2.6400,-0.1035,0.4383
0.2400,2.7600,-0.0426,0.4727
0.2400,2.8800,0.0163,0.5137
0.2400,3.0000,0.0694,0.5418
0.2400,3.1200,0.1135,0.5817
0.2400,3.2400,0.1464,0.6243
0.2400,3.3600,0.1667,0.6358
0.2400,3.4800,0.1741,0.6244
0.2400,3.6000,0.1691,0.6257
0.2400,3.7200,0.1530,0.6173
0.2400,3.8400,0.1279,0.6058
0.2400,3.9600,0.0960,0.5563
0.2400,4.0800,0.0603,0.5362
0.2400,4.2000,0.0232,0.5365
0.2400,4.3200,-0.0124,0.4861
0.2400,4.4400,-0.0443,0.4776
0.2400,4.5600,-0.0706,0.4612
0.2400,4.6800,-0.0900,0.4330
0.3600,-4.8000,-0.1023,0.4150
0.3600,-4.6800,-0.0910,0.4061
0.3600,-4.5600,-0.0721,0.4390
0.3600,-4.4400,-0.0463,0.4743
0.3600,-4.3200,-0.0147,0.5116
0.3600,-4.2000,0.0206,0.4987
0.3600,-4.0800,0.0575,0.5474
0.3600,-3.9600,0.0934,0.5834
0.3600,-3.8400,0.1256,0.6212
0.3600,-3.7200,0.1513,0.6365
0.3600,-3.6000,0.1682,0.6334
0.3600,-3.4800,0.1742,0.6206
0.3600,-3.3600,0.1679,0.6564
0.3600,-3.2400,0.1488,0.6130
0.3600,-3.1200,0.1172,0.5741
0.3600,-3.0000,0.0742,0.5531
0.3600,-2.8800,0.0221,0.5144
0.3600,-2.7600,-0.0360,0.4913
0.3600,-2.6400,-0.0966,0.4461
0.3600,-2.5200,-0.1553,0.3733
0.3600,-2.4000,-0.2078,0.3583
0.3600,-2.2800,-0.2498,0.3088
0.3600,-2.1600,-0.2773,0.2552
0.3600,-2.0400,-0.2871,0.2563
0.3600,-1.9200,-0.2772,0.2989
0.3600,-1.8000,-0.2466,0.2875
0.3600,-1.6800,-0.1959,0.3236
0.3600,-1.5600,-0.1273,0.3922
0.3600,-1.4400,-0.0441,0.4725
0.3600,-1.3200,0.0487,0.5436
0.3600,-1.2000,0.1455,0.6015
0.3600,-1.0800,0.2396,0.6811
0.3600,-0.9600,0.3246,0.7603
0.3600,-0.8400,0.3943,0.8103
0.3600,-0.7200,0.4436,0.8426
0.3600,-0.6000,0.4694,0.8654
0.3600,-0.4800,0.4711,0.8794
0.3600,-0.3600,0.4519,0.8674
0.3600,-0.2400,0.4200,0.8267
0.3600,-0.1200,0.3894,0.8058
0.3600,0.0000,0.3765,0.7880
0.3600,0.1200,0.3894,0.7982
0.3600,0.2400,0.4200,0.8488
0.3600,0.3600,0.4519,0.8737
0.3600,0.4800,0.4711,0.8561
0.3600,0.6000,0.4694,0.8918
0.3600,0.7200,0.4436,0.8545
0.3600,0.8400,0.3943,0.7918
0.3600,0.9600,0.3246,0.7382
0.3600,1.0800,0.2396,0.6857
0.3600,1.2000,0.1455,0.5990
0.3600,1.3200,0.0487,0.5425
0.3600,1.4400,-0.0441,0.4812
0.3600,1.5600,-0.1273,0.4005
0.3600,1.6800,-0.1959,0.3434
0.3600,1.8000,-0.2466,0.3077
0.3600,1.9200,-0.2772,0.2625
0.3600,2.0400,-0.2871,0.2530
0.3600,2.1600,-0.2773,0.2575
0.3600,2.2800,-0.2498,0.3178
0.3600,2.4000,-0.2078,0.3251
0.3600,2.5200,-0.1553,0.3848
0.3600,2.6400,-0.0966,0.4381
0.3600,2.7600,-0.0360,0.4846
0.3600,2.8800,0.0221,0.4991
0.3600,3.0000,0.0742,0.5369
0.3600,3.1200,0.1172,0.5863
0.3600,3.2400,0.1488,0.6075
0.3600,3.3600,0.1679,0.6480
0.3600,3.4800,0.1742,0.6341
0.3600,3.6000,0.1682,0.6376
0.3600,3.7200,0.1513,0.5984
0.3600,3.8400,0.1256,0.6209
0.3600,3.9600,0.0934,0.5806
0.3600,4.0800,0.0575,0.5401
0.3600,4.2000,0.0206,0.5288
0.3600,4.3200,-0.0147,0.4972
0.3600,4.4400,-0.0463,0.4562
0.3600,4.5600,-0.0721,0.4459
0.3600,4.6800,-0.0910,0.4137
0.4800,-4.8000,-0.1029,0.4248
0.4800,-4.6800,-0.0924,0.4288
0.4800,-4.5600,-0.0742,0.4568
0.4800,-4.4400,-0.0490,0.4493
0.4800,-4.3200,-0.0180,0.4976
0.4800,-4.2000,0.0170,0.5217
0.4800,-4.0800,0.0538,0.5426
0.4800,-3.9600,0.0898,0.5846
0.4800,-3.8400,0.1224,0.6212
0.4800,-3.7200,0.1488,0.6207
0.4800,-3.6000,0.1667,0.6413
0.4800,-3.4800,0.1741,0.6456
0.4800,-3.3600,0.1694,0.6116
0.4800,-3.2400,0.1520,0.6303
0.4800,-3.1200,0.1221,0.5871
0.4800,-3.0000,0.0808,0.5641
0.4800,-2.8800,0.0302,0.5441
0.4800,-2.7600,-0.0270,0.4844
0.4800,-2.6400,-0.0870,0.4544
0.4800,-2.5200,-0.1459,0.4047
0.4800,-2.4000,-0.1993,0.3489
0.4800,-2.2800,-0.2431,0.3168
0.4800,-2.1600,-0.2732,0.2806
0.4800,-2.0400,-0.2866,0.2508
0.4800,-1.9200,-0.2811,0.2787
0.4800,-1.8000,-0.2555,0.2774
0.4800,-1.6800,-0.2103,0.3332
0.4800,-1.5600,-0.1472,0.3595
0.4800,-1.4400,-0.0693,0.4269
0.4800,-1.3200,0.0189,0.5387
0.4800,-1.2000,0.1121,0.5828
0.4800,-1.0800,0.2045,0.6560
0.4800,-0.9600,0.2899,0.7531
0.4800,-0.8400,0.3629,0.7860
0.4800,-0.7200,0.4189,0.8358
0.4800,-0.6000,0.4552,0.8479
0.4800,-0.4800,0.4717,0.8710
0.4800,-0.3600,0.4711,0.8980
0.4800,-0.2400,0.4599,0.8513
0.4800,-0.1200,0.4470,0.8505
0.4800,0.0000,0.4415,0.8302
0.4800,0.1200,0.4470,0.8334
0.4800,0.2400,0.4599,0.8440
0.4800,0.3600,0.4711,0.8686
0.4800,0.4800,0.4717,0.8707
0.4800,0.6000,0.4552,0.8775
0.4800,0.7200,0.4189,0.8133
0.4800,0.8400,0.3629,0.7737
0.4800,0.9600,0.2899,0.7511
0.4800,1.0800,0.2045,0.6637
0.4800,1.2000,0.1121,0.6002
0.4800,1.3200,0.0189,0.5348
0.4800,1.4400,-0.0693,0.4226
0.4800,1.5600,-0.1472,0.3881
0.4800,1.6800,-0.2103,0.3418
0.4800,1.8000,-0.2555,0.3134
0.4800,1.9200,-0.2811,0.2836
0.4800,2.0400,-0.2866,0.2767
0.4800,2.1600,-0.2732,0.2989
0.4800,2.2800,-0.2431,0.2998
0.4800,2.4000,-0.1993,0.3291
0.4800,2.5200,-0.1459,0.3907
0.4800,2.6400,-0.0870,0.4524
0.4800,2.7600,-0.0270,0.4847
0.4800,2.8800,0.0302,0.5222
0.4800,3.0000,0.0808,0.5620
0.4800,3.1200,0.1221,0.6116
0.4800,3.2400,0.1520,0.6362
0.4800,3.3600,0.1694,0.6252
0.4800,3.4800,0.1741,0.6463
0.4800,3.6000,0.1667,0.6490
0.4800,3.7200,0.1488,0.6071
0.4800,3.8400,0.1224,0.6020
0.4800,3.9600,0.0898,0.5823
0.4800,4.0800,0.0538,0.5333
0.4800,4.2000,0.0170,0.5363
0.4800,4.3200,-0.0180,0.4752
0.4800,4.4400,-0.0490,0.4531
0.4800,4.5600,-0.0742,0.4222
0.4800,4.6800,-0.0924,0.4212
0.6000,-4.8000,-0.1036,0.4194
0.6000,-4.6800,-0.0940,0.4275
0.6000,-4.5600,-0.0767,0.4407
0.6000,-4.4400,-0.0524,0.4423
0.6000,-4.3200,-0.0221,0.4574
0.6000,-4.2000,0.0123,0.5110
0.6000,-4.0800,0.0489,0.5328
0.6000,-3.9600,0.0850,0.5688
0.6000,-3.8400,0.1181,0.6068
0.6000,-3.7200,0.1455,0.6413
0.6000,-3.6000,0.1647,0.6133
0.6000,-3.4800,0.1737,0.6429
0.6000,-3.3600,0.1710,0.6250
0.6000,-3.2400,0.1558,0.6394
0.6000,-3.1200,0.1281,0.5850
0.6000,-3.0000,0.0890,0.5657
0.6000,-2.8800,0.0402,0.5291
0.6000,-2.7600,-0.0155,0.5028
0.6000,-2.6400,-0.0747,0.4350
0.6000,-2.5200,-0.1337,0.4147
0.6000,-2.4000,-0.1881,0.3454
0.6000,-2.2800,-0.2339,0.2998
0.6000,-2.1600,-0.2672,0.2713
0.6000,-2.0400,-0.2849,0.2870
0.6000,-1.9200,-0.2846,0.2955
0.6000,-1.8000,-0.2652,0.2885
0.6000,-1.6800,-0.2267,0.3153
0.6000,-1.5600,-0.1706,0.3702
0.6000,-1.4400,-0.0995,0.4420
0.6000,-1.3200,-0.0175,0.5045
0.6000,-1.2000,0.0708,0.5716
0.6000,-1.0800,0.1600,0.6347
0.6000,-0.9600,0.2446,0.6739
0.6000,-0.8400,0.3197,0.7559
0.6000,-0.7200,0.3811,0.8042
0.6000,-0.6000,0.4264,0.8483
0.6000,-0.4800,0.4552,0.8670
0.6000,-0.3600,0.4694,0.8964
0.6000,-0.2400,0.4732,0.8694
0.6000,-0.1200,0.4722,0.8865
0.6000,0.0000,0.4711,0.8790
0.6000,0.1200,0.4722,0.8796
0.6000,0.2400,0.4732,0.8975
0.6000,0.3600,0.4694,0.8933
0.6000,0.4800,0.4552,0.8808
0.6000,0.6000,0.4264,0.8574
0.6000,0.7200,0.3811,0.8247
0.6000,0.8400,0.3197,0.7387
0.6000,0.9600,0.2446,0.6717
0.6000,1.0800,0.1600,0.6374
0.6000,1.2000,0.0708,0.5735
0.6000,1.3200,-0.0175,0.4803
0.6000,1.4400,-0.0995,0.4147
0.6000,1.5600,-0.1706,0.3728
0.6000,1.6800,-0.2267,0.2985
0.6000,1.8000,-0.2652,0.2909
0.6000,1.9200,-0.2846,0.2879
0.6000,2.0400,-0.2849,0.2851
0.6000,2.1600,-0.2672,0.2633
0.6000,2.2800,-0.2339,0.2971
0.6000,2.4000,-0.1881,0.3685
0.6000,2.5200,-0.1337,0.3927
0.6000,2.6400,-0.0747,0.4595
0.6000,2.7600,-0.0155,0.4808
0.6000,2.8800,0.0402,0.5349
0.6000,3.0000,0.0890,0.5517
0.6000,3.1200,0.1281,0.5808
0.6000,3.2400,0.1558,0.6383
0.6000,3.3600,0.1710,0.6556
0.6000,3.4800,0.1737,0.6402
0.6000,3.6000,0.1647,0.6093
0.6000,3.7200,0.1455,0.6157
0.6000,3.8400,0.1181,0.6156
0.6000,3.9600,0.0850,0.5928
0.6000,4.0800,0.0489,0.5463
0.6000,4.2000,0.0123,0.5259
0.6000,4.3200,-0.0221,0.4826
0.6000,4.4400,-0.0524,0.4564
0.6000,4.5600,-0.0767,0.4400
0.6000,4.6800,-0.0940,0.4077
0.7200,-4.8000,-0.1043,0.4381
0.7200,-4.6800,-0.0958,0.4169
0.7200,-4.5600,-0.0797,0.4534
0.7200,-4.4400,-0.0564,0.4334
0.7200,-4.3200,-0.0270,0.4549
0.7200,-4.2000,0.0067,0.5238
0.7200,-4.0800,0.0429,0.5131
0.7200,-3.9600,0.0791,0.5750
0.7200,-3.8400,0.1128,0.5843
0.7200,-3.7200,0.1412,0.6354
0.7200,-3.6000,0.1619,0.6075
0.7200,-3.4800,0.1729,0.6432
0.7200,-3.3600,0.1725,0.6404
0.7200,-3.2400,0.1599,0.6294
0.7200,-3.1200,0.1349,0.6318
0.7200,-3.0000,0.0985,0.5918
0.7200,-2.8800,0.0521,0.5512
0.7200,-2.7600,-0.0018,0.4920
0.7200,-2.6400,-0.0599,0.4334
0.7200,-2.5200,-0.1186,0.3890
0.7200,-2.4000,-0.1739,0.3453
0.7200,-2.2800,-0.2218,0.3346
0.7200,-2.1600,-0.2586,0.2766
0.7200,-2.0400,-0.2811,0.2865
0.7200,-1.9200,-0.2868,0.2893
0.7200,-1.8000,-0.2745,0.2974
0.7200,-1.6800,-0.2438,0.3152
0.7200,-1.5600,-0.1959,0.3374
0.7200,-1.4400,-0.1331,0.3784
0.7200,-1.3200,-0.0587,0.4695
0.7200,-1.2000,0.0231,0.5412
0.7200,-1.0800,0.1075,0.5692
0.7200,-0.9600,0.1896,0.6656
0.7200,-0.8400,0.2648,0.7157
0.7200,-0.7200,0.3295,0.7693
0.7200,-0.6000,0.3811,0.7811
0.7200,-0.4800,0.4189,0.8345
0.7200,-0.3600,0.4436,0.8627
0.7200,-0.2400,0.4578,0.8884
0.7200,-0.1200,0.4644,0.8549
0.7200,0.0000,0.4663,0.8973
0.7200,0.1200,0.4644,0.8727
0.7200,0.2400,0.4578,0.8667
0.7200,0.3600,0.4436,0.8329
0.7200,0.4800,0.4189,0.8119
0.7200,0.6000,0.3811,0.7905
0.7200,0.7200,0.3295,0.7416
0.7200,0.8400,0.2648,0.7292
0.7200,0.9600,0.1896,0.6276
0.7200,1.0800,0.1075,0.5995
0.7200,1.2000,0.0231,0.5155
0.7200,1.3200,-0.0587,0.4666
0.7200,1.4400,-0.1331,0.3966
0.7200,1.5600,-0.1959,0.3508
0.7200,1.6800,-0.2438,0.3026
0.7200,1.8000,-0.2745,0.3047
0.7200,1.9200,-0.2868,0.2619
0.7200,2.0400,-0.2811,0.2804
0.7200,2.1600,-0.2586,0.2853
0.7200,2.2800,-0.2218,0.3285
0.7200,2.4000,-0.1739,0.3620
0.7200,2.5200,-0.1186,0.3902
0.7200,2.6400,-0.0599,0.4606
0.7200,2.7600,-0.0018,0.5090
0.7200,2.8800,0.0521,0.5264
0.7200,3.0000,0.0985,0.6001
0.7200,3.1200,0.1349,0.5973
0.7200,3.2400,0.1599,0.6303
0.7200,3.3600,0.1725,0.6184
0.7200,3.4800,0.1729,0.6468
0.7200,3.6000,0.1619,0.6437
0.7200,3.7200,0.1412,0.5895
0.7200,3.8400,0.1128,0.5752
0.7200,3.9600,0.0791,0.5400
0.7200,4.0800,0.0429,0.5267
0.7200,4.2000,0.0067,0.4947
0.7200,4.3200,-0.0270,0.4817
0.7200,4.4400,-0.0564,0.4502
0.7200,4.5600,-0.0797,0.4202
0.7200,4.6800,-0.0958,0.4182
0.8400,-4.8000,-0.1049,0.4246
0.8400,-4.6800,-0.0977,0.4016
0.8400,-4.5600,-0.0829,0.4167
0.8400,-4.4400,-0.0609,0.4620
0.8400,-4.3200,-0.0327,0.4785
0.8400,-4.2000,0.0002,0.5095
0.8400,-4.0800,0.0360,0.5145
0.8400,-3.9600,0.0722,0.5335
0.8400,-3.8400,0.1063,0.6036
0.8400,-3.7200,0.1358,0.6220
0.8400,-3.6000,0.1582,0.6051
0.8400,-3.4800,0.1714,0.6221
0.8400,-3.3600,0.1736,0.6503
0.8400,-3.2400,0.1640,0.6134
0.8400,-3.1200,0.1423,0.6323
0.8400,-3.0000,0.1089,0.5992
0.8400,-2.8800,0.0654,0.5390
0.8400,-2.7600,0.0139,0.5008
0.8400,-2.6400,-0.0426,0.4667
0.8400,-2.5200,-0.1007,0.4215
0.8400,-2.4000,-0.1567,0.3940
0.8400,-2.2800,-0.2066,0.3357
0.8400,-2.1600,-0.2470,0.3243
0.8400,-2.0400,-0.2744,0.2608
0.8400,-1.9200,-0.2866,0.2873
0.8400,-1.8000,-0.2820,0.2601
0.8400,-1.6800,-0.2600,0.2988
0.8400,-1.5600,-0.2215,0.3372
0.8400,-1.4400,-0.1681,0.3689
