x,y,z,intensity
-0.2400,3.9600,0.0960,0.5631
-0.2400,4.0800,0.0603,0.5456
-0.2400,4.2000,0.0232,0.5063
-0.2400,4.3200,-0.0124,0.4704
-0.2400,4.4400,-0.0443,0.4841
-0.2400,4.5600,-0.0706,0.4376
-0.2400,4.6800,-0.0900,0.4094
-0.1200,-4.8000,-0.1015,0.3976
-0.1200,-4.6800,-0.0894,0.4529
-0.1200,-4.5600,-0.0697,0.4595
-0.1200,-4.4400,-0.0431,0.4636
-0.1200,-4.3200,-0.0109,0.5118
-0.1200,-4.2000,0.0248,0.5156
-0.1200,-4.0800,0.0619,0.5592
-0.1200,-3.9600,0.0976,0.5884
-0.1200,-3.8400,0.1292,0.5926
-0.1200,-3.7200,0.1541,0.6303
-0.1200,-3.6000,0.1697,0.6207
-0.1200,-3.4800,0.1741,0.6355
-0.1200,-3.3600,0.1660,0.6484
-0.1200,-3.2400,0.1449,0.6079
-0.1200,-3.1200,0.1112,0.5723
-0.1200,-3.0000,0.0664,0.5615
-0.1200,-2.8800,0.0128,0.4999
-0.1200,-2.7600,-0.0465,0.4674
-0.1200,-2.6400,-0.1076,0.4280
-0.1200,-2.5200,-0.1660,0.3654
-0.1200,-2.4000,-0.2173,0.3309
-0.1200,-2.2800,-0.2569,0.2797
-0.1200,-2.1600,-0.2811,0.2645
-0.1200,-2.0400,-0.2866,0.2680
-0.1200,-1.9200,-0.2714,0.2761
-0.1200,-1.8000,-0.2349,0.3015
-0.1200,-1.6800,-0.1778,0.3824
-0.1200,-1.5600,-0.1027,0.4178
-0.1200,-1.4400,-0.0135,0.5048
-0.1200,-1.3200,0.0844,0.5584
-0.1200,-1.2000,0.1846,0.6409
-0.1200,-1.0800,0.2799,0.7178
-0.1200,-0.9600,0.3629,0.7672
-0.1200,-0.8400,0.4264,0.8348
-0.1200,-0.7200,0.4644,0.8854
-0.1200,-0.6000,0.4722,0.9011
-0.1200,-0.4800,0.4470,0.8591
-0.1200,-0.3600,0.3894,0.8311
-0.1200,-0.2400,0.3040,0.7262
-0.1200,-0.1200,0.2062,0.6807
-0.1200,0.0000,0.1501,0.6074
-0.1200,0.1200,0.2062,0.6651
-0.1200,0.2400,0.3040,0.7249
-0.1200,0.3600,0.3894,0.8297
-0.1200,0.4800,0.4470,0.8619
-0.1200,0.6000,0.4722,0.8850
-0.1200,0.7200,0.4644,0.8497
-0.1200,0.8400,0.4264,0.8624
-0.1200,0.9600,0.3629,0.7924
-0.1200,1.0800,0.2799,0.7108
-0.1200,1.2000,0.1846,0.6537
-0.1200,1.3200,0.0844,0.5639
-0.1200,1.4400,-0.0135,0.5092
-0.1200,1.5600,-0.1027,0.4044
-0.1200,1.6800,-0.1778,0.3328
-0.1200,1.8000,-0.2349,0.3142
-0.1200,1.9200,-0.2714,0.2974
-0.1200,2.0400,-0.2866,0.2786
-0.1200,2.1600,-0.2811,0.2722
-0.1200,2.2800,-0.2569,0.2883
-0.1200,2.4000,-0.2173,0.3133
-0.1200,2.5200,-0.1660,0.3792
-0.1200,2.6400,-0.1076,0.4277
-0.1200,2.7600,-0.0465,0.4761
-0.1200,2.8800,0.0128,0.5251
-0.1200,3.0000,0.0664,0.5721
-0.1200,3.1200,0.1112,0.5893
-0.1200,3.2400,0.1449,0.6389
-0.1200,3.3600,0.1660,0.6557
-0.1200,3.4800,0.1741,0.6632
-0.1200,3.6000,0.1697,0.6183
-0.1200,3.7200,0.1541,0.6231
-0.1200,3.8400,0.1292,0.5797
-0.1200,3.9600,0.0976,0.5918
-0.1200,4.0800,0.0619,0.5637
-0.1200,4.2000,0.0248,0.5369
-0.1200,4.3200,-0.0109,0.5094
-0.1200,4.4400,-0.0431,0.4454
-0.1200,4.5600,-0.0697,0.4408
-0.1200,4.6800,-0.0894,0.4391
0.0000,-4.8000,-0.1014,0.4330
0.0000,-4.6800,-0.0892,0.4058
0.0000,-4.5600,-0.0694,0.4457
0.0000,-4.4400,-0.0427,0.4838
0.0000,-4.3200,-0.0105,0.5057
0.0000,-4.2000,0.0253,0.5294
0.0000,-4.0800,0.0624,0.5596
0.0000,-3.9600,0.0981,0.5875
0.0000,-3.8400,0.1297,0.5958
0.0000,-3.7200,0.1544,0.6019
0.0000,-3.6000,0.1698,0.6438
0.0000,-3.4800,0.1740,0.6203
0.0000,-3.3600,0.1657,0.6286
0.0000,-3.2400,0.1444,0.6215
0.0000,-3.1200,0.1105,0.5747
0.0000,-3.0000,0.0654,0.5382
0.0000,-2.8800,0.0116,0.5331
0.0000,-2.7600,-0.0479,0.4425
0.0000,-2.6400,-0.1090,0.3941
0.0000,-2.5200,-0.1673,0.3538
0.0000,-2.4000,-0.2184,0.3194
0.0000,-2.2800,-0.2578,0.3075
0.0000,-2.1600,-0.2815,0.2829
0.0000,-2.0400,-0.2864,0.2871
0.0000,-1.9200,-0.2706,0.2735
0.0000,-1.8000,-0.2333,0.3173
0.0000,-1.6800,-0.1754,0.3434
0.0000,-1.5600,-0.0995,0.4288
0.0000,-1.4400,-0.0096,0.5079
0.0000,-1.3200,0.0890,0.5817
0.0000,-1.2000,0.1896,0.6660
0.0000,-1.0800,0.2849,0.7323
0.0000,-0.9600,0.3675,0.7889
0.0000,-0.8400,0.4301,0.8613
0.0000,-0.7200,0.4663,0.8792
0.0000,-0.6000,0.4711,0.8636
0.0000,-0.4800,0.4415,0.8285
0.0000,-0.3600,0.3765,0.8124
0.0000,-0.2400,0.2779,0.7078
0.0000,-0.1200,0.1501,0.6450
0.0000,0.0000,0.0000,0.5208
0.0000,0.1200,0.1501,0.6393
0.0000,0.2400,0.2779,0.7417
0.0000,0.3600,0.3765,0.8098
0.0000,0.4800,0.4415,0.8315
0.0000,0.6000,0.4711,0.8548
0.0000,0.7200,0.4663,0.8519
0.0000,0.8400,0.4301,0.8280
0.0000,0.9600,0.3675,0.7955
0.0000,1.0800,0.2849,0.7523
0.0000,1.2000,0.1896,0.6677
0.0000,1.3200,0.0890,0.5504
0.0000,1.4400,-0.0096,0.5031
0.0000,1.5600,-0.0995,0.4214
0.0000,1.6800,-0.1754,0.3661
0.0000,1.8000,-0.2333,0.3043
0.0000,1.9200,-0.2706,0.3056
0.0000,2.0400,-0.2864,0.2648
0.0000,2.1600,-0.2815,0.2781
0.0000,2.2800,-0.2578,0.2812
0.0000,2.4000,-0.2184,0.3484
0.0000,2.5200,-0.1673,0.3494
0.0000,2.6400,-0.1090,0.3981
0.0000,2.7600,-0.0479,0.4533
0.0000,2.8800,0.0116,0.5135
0.0000,3.0000,0.0654,0.5301
0.0000,3.1200,0.1105,0.5705
0.0000,3.2400,0.1444,0.5987
0.0000,3.3600,0.1657,0.6162
0.0000,3.4800,0.1740,0.6238
0.0000,3.6000,0.1698,0.6314
0.0000,3.7200,0.1544,0.6298
0.0000,3.8400,0.1297,0.5827
0.0000,3.9600,0.0981,0.5739
0.0000,4.0800,0.0624,0.5357
0.0000,4.2000,0.0253,0.5075
0.0000,4.3200,-0.0105,0.4758
0.0000,4.4400,-0.0427,0.4638
0.0000,4.5600,-0.0694,0.4604
0.0000,4.6800,-0.0892,0.4278
0.1200,-4.8000,-0.1015,0.4362
0.1200,-4.6800,-0.0894,0.4315
0.1200,-4.5600,-0.0697,0.4581
0.1200,-4.4400,-0.0431,0.4881
0.1200,-4.3200,-0.0109,0.4700
0.1200,-4.2000,0.0248,0.4966
0.1200,-4.0800,0.0619,0.5312
0.1200,-3.9600,0.0976,0.5938
0.1200,-3.8400,0.1292,0.5870
0.1200,-3.7200,0.1541,0.5988
0.1200,-3.6000,0.1697,0.6479
0.1200,-3.4800,0.1741,0.6473
0.1200,-3.3600,0.1660,0.6085
0.1200,-3.2400,0.1449,0.6143
0.1200,-3.1200,0.1112,0.6077
0.1200,-3.0000,0.0664,0.5540
0.1200,-2.8800,0.0128,0.4986
0.1200,-2.7600,-0.0465,0.4458
0.1200,-2.6400,-0.1076,0.4029
0.1200,-2.5200,-0.1660,0.3423
0.1200,-2.4000,-0.2173,0.3429
0.1200,-2.2800,-0.2569,0.2794
0.1200,-2.1600,-0.2811,0.2725
0.1200,-2.0400,-0.2866,0.2551
0.1200,-1.9200,-0.2714,0.2681
0.1200,-1.8000,-0.2349,0.2896
0.1200,-1.6800,-0.1778,0.3644
0.1200,-1.5600,-0.1027,0.4186
0.1200,-1.4400,-0.0135,0.4774
0.1200,-1.3200,0.0844,0.5640
0.1200,-1.2000,0.1846,0.6383
0.1200,-1.0800,0.2799,0.7235
0.1200,-0.9600,0.3629,0.7681
0.1200,-0.8400,0.4264,0.8522
0.1200,-0.7200,0.4644,0.8772
0.1200,-0.6000,0.4722,0.8984
0.1200,-0.4800,0.4470,0.8343
0.1200,-0.3600,0.3894,0.8063
0.1200,-0.2400,0.3040,0.7671
0.1200,-0.1200,0.2062,0.6683
0.1200,0.0000,0.1501,0.6376
0.1200,0.1200,0.2062,0.6532
0.1200,0.2400,0.3040,0.7183
0.1200,0.3600,0.3894,0.8246
0.1200,0.4800,0.4470,0.8454
0.1200,0.6000,0.4722,0.8731
0.1200,0.7200,0.4644,0.8575
0.1200,0.8400,0.4264,0.8603
0.1200,0.9600,0.3629,0.7881
0.1200,1.0800,0.2799,0.7165
0.1200,1.2000,0.1846,0.6568
0.1200,1.3200,0.0844,0.5885
0.1200,1.4400,-0.0135,0.4811
0.1200,1.5600,-0.1027,0.4426
0.1200,1.6800,-0.1778,0.3612
0.1200,1.8000,-0.2349,0.3229
0.1200,1.9200,-0.2714,0.2929
0.1200,2.0400,-0.2866,0.2480
0.1200,2.1600,-0.2811,0.2624
0.1200,2.2800,-0.2569,0.3144
0.1200,2.4000,-0.2173,0.3307
0.1200,2.5200,-0.1660,0.3575
0.1200,2.6400,-0.1076,0.3913
0.1200,2.7600,-0.0465,0.4838
0.1200,2.8800,0.0128,0.5154
0.1200,3.0000,0.0664,0.5664
0.1200,3.1200,0.1112,0.5849
0.1200,3.2400,0.1449,0.6400
0.1200,3.3600,0.1660,0.6424
0.1200,3.4800,0.1741,0.6446
0.1200,3.6000,0.1697,0.6577
0.1200,3.7200,0.1541,0.5986
0.1200,3.8400,0.1292,0.5966
0.1200,3.9600,0.0976,0.5751
0.1200,4.0800,0.0619,0.5493
0.1200,4.2000,0.0248,0.5167
0.1200,4.3200,-0.0109,0.5161
0.1200,4.4400,-0.0431,0.4655
0.1200,4.5600,-0.0697,0.4624
0.1200,4.6800,-0.0894,0.4510
0.2400,-4.8000,-0.1018,0.3966
0.2400,-4.6800,-0.0900,0.4055
0.2400,-4.5600,-0.0706,0.4488
0.2400,-4.4400,-0.0443,0.4579
0.2400,-4.3200,-0.0124,0.5060
0.2400,-4.2000,0.0232,0.5153
0.2400,-4.0800,0.0603,0.5557
0.2400,-3.9600,0.0960,0.5880
0.2400,-3.8400,0.1279,0.5889
0.2400,-3.7200,0.1530,0.6367
0.2400,-3.6000,0.1691,0.6495
0.2400,-3.4800,0.1741,0.6176
0.2400,-3.3600,0.1667,0.6296
0.2400,-3.2400,0.1464,0.6113
0.2400,-3.1200,0.1135,0.6047
0.2400,-3.0000,0.0694,0.5342
0.2400,-2.8800,0.0163,0.4974
0.2400,-2.7600,-0.0426,0.4757
0.2400,-2.6400,-0.1035,0.3972
0.2400,-2.5200,-0.1620,0.3529
0.2400,-2.4000,-0.2138,0.3290
0.2400,-2.2800,-0.2543,0.2897
0.2400,-2.1600,-0.2798,0.2858
0.2400,-2.0400,-0.2869,0.2775
0.2400,-1.9200,-0.2737,0.2997
0.2400,-1.8000,-0.2395,0.3263
0.2400,-1.6800,-0.1848,0.3581
0.2400,-1.5600,-0.1122,0.4233
0.2400,-1.4400,-0.0252,0.4860
0.2400,-1.3200,0.0708,0.5449
0.2400,-1.2000,0.1698,0.6501
0.2400,-1.0800,0.2648,0.7242
0.2400,-0.9600,0.3487,0.7616
0.2400,-0.8400,0.4150,0.8159
0.2400,-0.7200,0.4578,0.8805
0.2400,-0.6000,0.4732,0.8882
0.2400,-0.4800,0.4599,0.8530
0.2400,-0.3600,0.4200,0.8251
0.2400,-0.2400,0.3619,0.7930
0.2400,-0.1200,0.3040,0.7314
0.2400,0.0000,0.2779,0.7193
0.2400,0.1200,0.3040,0.7357
0.2400,0.2400,0.3619,0.7764
0.2400,0.3600,0.4200,0.8380
0.2400,0.4800,0.4599,0.8849
0.2400,0.6000,0.4732,0.8595
0.2400,0.7200,0.4578,0.8425
0.2400,0.8400,0.4150,0.8213
0.2400,0.9600,0.3487,0.7886
0.2400,1.0800,0.2648,0.7135
0.2400,1.2000,0.1698,0.6333
0.2400,1.3200,0.0708,0.5328
0.2400,1.4400,-0.0252,0.4637
0.2400,1.5600,-0.1122,0.4279
0.2400,1.6800,-0.1848,0.3339
0.2400,1.8000,-0.2395,0.3262
0.2400,1.9200,-0.2737,0.2760
0.2400,2.0400,-0.2869,0.2713
0.2400,2.1600,-0.2798,0.2562
0.2400,2.2800,-0.2543,0.3189
0.2400,2.4000,-0.2138,0.3379
0.2400,2.5200,-0.1620,0.3838
0.2400,2.6400,-0.1035,0.4093
0.2400,2.7600,-0.0426,0.4713
0.2400,2.8800,0.0163,0.5036
0.2400,3.0000,0.0694,0.5412
0.2400,3.1200,0.1135,0.5908
0.2400,3.2400,0.1464,0.6357
0.2400,3.3600,0.1667,0.6467
0.2400,3.4800,0.1741,0.6320
0.2400,3.6000,0.1691,0.6287
0.2400,3.7200,0.1530,0.6247
0.2400,3.8400,0.1279,0.5892
0.2400,3.9600,0.0960,0.5886
0.2400,4.0800,0.0603,0.5234
0.2400,4.2000,0.0232,0.5378
0.2400,4.3200,-0.0124,0.5071
0.2400,4.4400,-0.0443,0.4725
0.2400,4.5600,-0.0706,0.4207
0.2400,4.6800,-0.0900,0.4277
0.3600,-4.8000,-0.1023,0.4252
0.3600,-4.6800,-0.0910,0.4496
0.3600,-4.5600,-0.0721,0.4315
0.3600,-4.4400,-0.0463,0.4784
0.3600,-4.3200,-0.0147,0.4701
0.3600,-4.2000,0.0206,0.5290
0.3600,-4.0800,0.0575,0.5430
0.3600,-3.9600,0.0934,0.5867
0.3600,-3.8400,0.1256,0.5871
0.3600,-3.7200,0.1513,0.6117
0.3600,-3.6000,0.1682,0.6284
0.3600,-3.4800,0.1742,0.6216
0.3600,-3.3600,0.1679,0.6449
0.3600,-3.2400,0.1488,0.6033
0.3600,-3.1200,0.1172,0.5918
0.3600,-3.0000,0.0742,0.5685
0.3600,-2.8800,0.0221,0.5273
0.3600,-2.7600,-0.0360,0.4680
0.3600,-2.6400,-0.0966,0.4228
0.3600,-2.5200,-0.1553,0.3940
0.3600,-2.4000,-0.2078,0.3544
0.3600,-2.2800,-0.2498,0.2904
0.3600,-2.1600,-0.2773,0.2680
0.3600,-2.0400,-0.2871,0.2944
0.3600,-1.9200,-0.2772,0.2870
0.3600,-1.8000,-0.2466,0.3237
0.3600,-1.6800,-0.1959,0.3349
0.3600,-1.5600,-0.1273,0.4088
0.3600,-1.4400,-0.0441,0.4497
0.3600,-1.3200,0.0487,0.5368
0.3600,-1.2000,0.1455,0.5919
0.3600,-1.0800,0.2396,0.6713
0.3600,-0.9600,0.3246,0.7476
0.3600,-0.8400,0.3943,0.8392
0.3600,-0.7200,0.4436,0.8406
0.3600,-0.6000,0.4694,0.8785
0.3600,-0.4800,0.4711,0.8817
0.3600,-0.3600,0.4519,0.8568
0.3600,-0.2400,0.4200,0.8538
0.3600,-0.1200,0.3894,0.7976
0.3600,0.0000,0.3765,0.7988
0.3600,0.1200,0.3894,0.8348
0.3600,0.2400,0.4200,0.8560
0.3600,0.3600,0.4519,0.8741
0.3600,0.4800,0.4711,0.8743
0.3600,0.6000,0.4694,0.8652
0.3600,0.7200,0.4436,0.8401
0.3600,0.8400,0.3943,0.8251
0.3600,0.9600,0.3246,0.7432
0.3600,1.0800,0.2396,0.6781
0.3600,1.2000,0.1455,0.5914
0.3600,1.3200,0.0487,0.5410
0.3600,1.4400,-0.0441,0.4444
0.3600,1.5600,-0.1273,0.4232
0.3600,1.6800,-0.1959,0.3411
0.3600,1.8000,-0.2466,0.3157
0.3600,1.9200,-0.2772,0.2714
0.3600,2.0400,-0.2871,0.2563
0.3600,2.1600,-0.2773,0.2998
0.3600,2.2800,-0.2498,0.2929
0.3600,2.4000,-0.2078,0.3462
0.3600,2.5200,-0.1553,0.3939
0.3600,2.6400,-0.0966,0.4445
0.3600,2.7600,-0.0360,0.4538
0.3600,2.8800,0.0221,0.5311
0.3600,3.0000,0.0742,0.5489
0.3600,3.1200,0.1172,0.6135
0.3600,3.2400,0.1488,0.5943
0.3600,3.3600,0.1679,0.6320
0.3600,3.4800,0.1742,0.6313
0.3600,3.6000,0.1682,0.6132
0.3600,3.7200,0.1513,0.6328
0.3600,3.8400,0.1256,0.6076
0.3600,3.9600,0.0934,0.5710
0.3600,4.0800,0.0575,0.5615
0.3600,4.2000,0.0206,0.5142
0.3600,4.3200,-0.0147,0.4696
0.3600,4.4400,-0.0463,0.4546
0.3600,4.5600,-0.0721,0.4644
0.3600,4.6800,-0.0910,0.4115
0.4800,-4.8000,-0.1029,0.3952
0.4800,-4.6800,-0.0924,0.4115
0.4800,-4.5600,-0.0742,0.4625
0.4800,-4.4400,-0.0490,0.4679
0.4800,-4.3200,-0.0180,0.4856
0.4800,-4.2000,0.0170,0.5164
0.4800,-4.0800,0.0538,0.5476
0.4800,-3.9600,0.0898,0.5742
0.4800,-3.8400,0.1224,0.5756
0.4800,-3.7200,0.1488,0.6331
0.4800,-3.6000,0.1667,0.6288
0.4800,-3.4800,0.1741,0.6594
0.4800,-3.3600,0.1694,0.6135
0.4800,-3.2400,0.1520,0.6094
0.4800,-3.1200,0.1221,0.5892
0.4800,-3.0000,0.0808,0.5517
0.4800,-2.8800,0.0302,0.5484
0.4800,-2.7600,-0.0270,0.4814
0.4800,-2.6400,-0.0870,0.4446
0.4800,-2.5200,-0.1459,0.3885
0.4800,-2.4000,-0.1993,0.3606
0.4800,-2.2800,-0.2431,0.3154
0.4800,-2.1600,-0.2732,0.3021
0.4800,-2.0400,-0.2866,0.2912
0.4800,-1.9200,-0.2811,0.2900
0.4800,-1.8000,-0.2555,0.2883
0.4800,-1.6800,-0.2103,0.3276
0.4800,-1.5600,-0.1472,0.3764
0.4800,-1.4400,-0.0693,0.4316
0.4800,-1.3200,0.0189,0.5013
0.4800,-1.2000,0.1121,0.5870
0.4800,-1.0800,0.2045,0.6396
0.4800,-0.9600,0.2899,0.7432
0.4800,-0.8400,0.3629,0.7781
0.4800,-0.7200,0.4189,0.8347
0.4800,-0.6000,0.4552,0.8762
0.4800,-0.4800,0.4717,0.8721
0.4800,-0.3600,0.4711,0.8899
0.4800,-0.2400,0.4599,0.8577
0.4800,-0.1200,0.4470,0.8764
0.4800,0.0000,0.4415,0.8390
0.4800,0.1200,0.4470,0.8690
0.4800,0.2400,0.4599,0.8843
0.4800,0.3600,0.4711,0.8689
0.4800,0.4800,0.4717,0.8985
0.4800,0.6000,0.4552,0.8623
0.4800,0.7200,0.4189,0.8384
0.4800,0.8400,0.3629,0.8019
0.4800,0.9600,0.2899,0.7430
0.4800,1.0800,0.2045,0.6558
0.4800,1.2000,0.1121,0.5728
0.4800,1.3200,0.0189,0.5067
0.4800,1.4400,-0.0693,0.4556
0.4800,1.5600,-0.1472,0.3859
0.4800,1.6800,-0.2103,0.3261
0.4800,1.8000,-0.2555,0.2872
0.4800,1.9200,-0.2811,0.2547
0.4800,2.0400,-0.2866,0.2826
0.4800,2.1600,-0.2732,0.2568
0.4800,2.2800,-0.2431,0.3041
0.4800,2.4000,-0.1993,0.3189
0.4800,2.5200,-0.1459,0.4003
0.4800,2.6400,-0.0870,0.4272
0.4800,2.7600,-0.0270,0.4964
0.4800,2.8800,0.0302,0.5143
0.4800,3.0000,0.0808,0.5792
0.4800,3.1200,0.1221,0.5865
0.4800,3.2400,0.1520,0.6443
0.4800,3.3600,0.1694,0.6562
0.4800,3.4800,0.1741,0.6552
0.4800,3.6000,0.1667,0.6398
0.4800,3.7200,0.1488,0.6041
0.4800,3.8400,0.1224,0.5944
0.4800,3.9600,0.0898,0.5473
0.4800,4.0800,0.0538,0.5634
0.4800,4.2000,0.0170,0.5261
0.4800,4.3200,-0.0180,0.4652
0.4800,4.4400,-0.0490,0.4848
0.4800,4.5600,-0.0742,0.4627
0.4800,4.6800,-0.0924,0.4344
0.6000,-4.8000,-0.1036,0.4228
0.6000,-4.6800,-0.0940,0.4149
0.6000,-4.5600,-0.0767,0.4430
0.6000,-4.4400,-0.0524,0.4585
0.6000,-4.3200,-0.0221,0.4796
0.6000,-4.2000,0.0123,0.5227
0.6000,-4.0800,0.0489,0.5299
0.6000,-3.9600,0.0850,0.5820
0.6000,-3.8400,0.1181,0.6146
0.6000,-3.7200,0.1455,0.6101
0.6000,-3.6000,0.1647,0.6371
0.6000,-3.4800,0.1737,0.6454
0.6000,-3.3600,0.1710,0.6181
0.6000,-3.2400,0.1558,0.6115
0.6000,-3.1200,0.1281,0.5879
0.6000,-3.0000,0.0890,0.5784
0.6000,-2.8800,0.0402,0.5128
0.6000,-2.7600,-0.0155,0.5116
0.6000,-2.6400,-0.0747,0.4479
0.6000,-2.5200,-0.1337,0.4000
0.6000,-2.4000,-0.1881,0.3491
0.6000,-2.2800,-0.2339,0.2967
0.6000,-2.1600,-0.2672,0.3094
0.6000,-2.0400,-0.2849,0.2549
0.6000,-1.9200,-0.2846,0.2528
0.6000,-1.8000,-0.2652,0.3038
0.6000,-1.6800,-0.2267,0.3293
0.6000,-1.5600,-0.1706,0.3434
0.6000,-1.4400,-0.0995,0.3976
0.6000,-1.3200,-0.0175,0.4971
0.6000,-1.2000,0.0708,0.5431
0.6000,-1.0800,0.1600,0.6391
0.6000,-0.9600,0.2446,0.6980
0.6000,-0.8400,0.3197,0.7388
0.6000,-0.7200,0.3811,0.8201
0.6000,-0.6000,0.4264,0.8448
0.6000,-0.4800,0.4552,0.8788
0.6000,-0.3600,0.4694,0.8896
0.6000,-0.2400,0.4732,0.9020
0.6000,-0.1200,0.4722,0.8964
0.6000,0.0000,0.4711,0.8820
0.6000,0.1200,0.4722,0.8687
0.6000,0.2400,0.4732,0.8968
0.6000,0.3600,0.4694,0.8858
0.6000,0.4800,0.4552,0.8587
0.6000,0.6000,0.4264,0.8645
0.6000,0.7200,0.3811,0.7899
0.6000,0.8400,0.3197,0.7410
0.6000,0.9600,0.2446,0.7102
0.6000,1.0800,0.1600,0.6352
0.6000,1.2000,0.0708,0.5411
0.6000,1.3200,-0.0175,0.4885
0.6000,1.4400,-0.0995,0.4330
0.6000,1.5600,-0.1706,0.3451
0.6000,1.6800,-0.2267,0.3033
0.6000,1.8000,-0.2652,0.2831
0.6000,1.9200,-0.2846,0.2755
0.6000,2.0400,-0.2849,0.2625
0.6000,2.1600,-0.2672,0.2795
0.6000,2.2800,-0.2339,0.3288
0.6000,2.4000,-0.1881,0.3341
0.6000,2.5200,-0.1337,0.3992
0.6000,2.6400,-0.0747,0.4262
0.6000,2.7600,-0.0155,0.4834
0.6000,2.8800,0.0402,0.5129
0.6000,3.0000,0.0890,0.5813
0.6000,3.1200,0.1281,0.5797
0.6000,3.2400,0.1558,0.6367
0.6000,3.3600,0.1710,0.6219
0.6000,3.4800,0.1737,0.6274
0.6000,3.6000,0.1647,0.6191
0.6000,3.7200,0.1455,0.5978
0.6000,3.8400,0.1181,0.5761
0.6000,3.9600,0.0850,0.5633
0.6000,4.0800,0.0489,0.5278
0.6000,4.2000,0.0123,0.4914
0.6000,4.3200,-0.0221,0.5004
0.6000,4.4400,-0.0524,0.4791
0.6000,4.5600,-0.0767,0.4185
0.6000,4.6800,-0.0940,0.4109
0.7200,-4.8000,-0.1043,0.4013
0.7200,-4.6800,-0.0958,0.4276
0.7200,-4.5600,-0.0797,0.4501
0.7200,-4.4400,-0.0564,0.4514
0.7200,-4.3200,-0.0270,0.4800
0.7200,-4.2000,0.0067,0.5046
0.7200,-4.0800,0.0429,0.5209
0.7200,-3.9600,0.0791,0.5743
0.7200,-3.8400,0.1128,0.6060
0.7200,-3.7200,0.1412,0.6077
0.7200,-3.6000,0.1619,0.6177
0.7200,-3.4800,0.1729,0.6353
0.7200,-3.3600,0.1725,0.6441
0.7200,-3.2400,0.1599,0.6234
0.7200,-3.1200,0.1349,0.5995
0.7200,-3.0000,0.0985,0.5738
0.7200,-2.8800,0.0521,0.5481
0.7200,-2.7600,-0.0018,0.4869
0.7200,-2.6400,-0.0599,0.4695
0.7200,-2.5200,-0.1186,0.4097
0.7200,-2.4000,-0.1739,0.3444
0.7200,-2.2800,-0.2218,0.3150
0.7200,-2.1600,-0.2586,0.2837
0.7200,-2.0400,-0.2811,0.2804
0.7200,-1.9200,-0.2868,0.2660
0.7200,-1.8000,-0.2745,0.2614
0.7200,-1.6800,-0.2438,0.2952
0.7200,-1.5600,-0.1959,0.3224
0.7200,-1.4400,-0.1331,0.3772
0.7200,-1.3200,-0.0587,0.4578
0.7200,-1.2000,0.0231,0.4960
0.7200,-1.0800,0.1075,0.5886
0.7200,-0.9600,0.1896,0.6766
0.7200,-0.8400,0.2648,0.7176
0.7200,-0.7200,0.3295,0.7751
0.7200,-0.6000,0.3811,0.7900
0.7200,-0.4800,0.4189,0.8125
0.7200,-0.3600,0.4436,0.8577
0.7200,-0.2400,0.4578,0.8503
0.7200,-0.1200,0.4644,0.8933
0.7200,0.0000,0.4663,0.8953
0.7200,0.1200,0.4644,0.8470
0.7200,0.2400,0.4578,0.8623
0.7200,0.3600,0.4436,0.8391
0.7200,0.4800,0.4189,0.8380
0.7200,0.6000,0.3811,0.8191
0.7200,0.7200,0.3295,0.7787
0.7200,0.8400,0.2648,0.6923
0.7200,0.9600,0.1896,0.6625
0.7200,1.0800,0.1075,0.5972
0.7200,1.2000,0.0231,0.5109
0.7200,1.3200,-0.0587,0.4399
0.7200,1.4400,-0.1331,0.3737
0.7200,1.5600,-0.1959,0.3554
0.7200,1.6800,-0.2438,0.2991
0.7200,1.8000,-0.2745,0.2976
0.7200,1.9200,-0.2868,0.2867
0.7200,2.0400,-0.2811,0.2988
0.7200,2.1600,-0.2586,0.3012
0.7200,2.2800,-0.2218,0.3222
0.7200,2.4000,-0.1739,0.3759
0.7200,2.5200,-0.1186,0.4193
0.7200,2.6400,-0.0599,0.4656
0.7200,2.7600,-0.0018,0.4780
0.7200,2.8800,0.0521,0.5439
0.7200,3.0000,0.0985,0.5802
0.7200,3.1200,0.1349,0.5972
0.7200,3.2400,0.1599,0.6198
0.7200,3.3600,0.1725,0.6418
0.7200,3.4800,0.1729,0.6322
0.7200,3.6000,0.1619,0.6223
0.7200,3.7200,0.1412,0.6228
0.7200,3.8400,0.1128,0.5702
0.7200,3.9600,0.0791,0.5762
0.7200,4.0800,0.0429,0.5324
0.7200,4.2000,0.0067,0.5215
0.7200,4.3200,-0.0270,0.4578
0.7200,4.4400,-0.0564,0.4655
0.7200,4.5600,-0.0797,0.4274
0.7200,4.6800,-0.0958,0.4039
0.8400,-4.8000,-0.1049,0.4073
0.8400,-4.6800,-0.0977,0.4367
0.8400,-4.5600,-0.0829,0.4472
0.8400,-4.4400,-0.0609,0.4533
0.8400,-4.3200,-0.0327,0.4507
0.8400,-4.2000,0.0002,0.4806
0.8400,-4.0800,0.0360,0.5377
0.8400,-3.9600,0.0722,0.5367
0.8400,-3.8400,0.1063,0.5636
0.8400,-3.7200,0.1358,0.6117
0.8400,-3.6000,0.1582,0.6237
0.8400,-3.4800,0.1714,0.6423
0.8400,-3.3600,0.1736,0.6416
0.8400,-3.2400,0.1640,0.6184
0.8400,-3.1200,0.1423,0.6277
0.8400,-3.0000,0.1089,0.5744
0.8400,-2.8800,0.0654,0.5447
