x,y,z,intensity
-0.1200,-0.8400,0.4264,0.8623
-0.1200,-0.7200,0.4644,0.8696
-0.1200,-0.6000,0.4722,0.8955
-0.1200,-0.4800,0.4470,0.8406
-0.1200,-0.3600,0.3894,0.8055
-0.1200,-0.2400,0.3040,0.7676
-0.1200,-0.1200,0.2062,0.6783
-0.1200,0.0000,0.1501,0.6117
-0.1200,0.1200,0.2062,0.6746
-0.1200,0.2400,0.3040,0.7345
-0.1200,0.3600,0.3894,0.8295
-0.1200,0.4800,0.4470,0.8615
-0.1200,0.6000,0.4722,0.8823
-0.1200,0.7200,0.4644,0.8685
-0.1200,0.8400,0.4264,0.8340
-0.1200,0.9600,0.3629,0.7920
-0.1200,1.0800,0.2799,0.7285
-0.1200,1.2000,0.1846,0.6563
-0.1200,1.3200,0.0844,0.5558
-0.1200,1.4400,-0.0135,0.5128
-0.1200,1.5600,-0.1027,0.3958
-0.1200,1.6800,-0.1778,0.3558
-0.1200,1.8000,-0.2349,0.2988
-0.1200,1.9200,-0.2714,0.2864
-0.1200,2.0400,-0.2866,0.2714
-0.1200,2.1600,-0.2811,0.2714
-0.1200,2.2800,-0.2569,0.3067
-0.1200,2.4000,-0.2173,0.3424
-0.1200,2.5200,-0.1660,0.3767
-0.1200,2.6400,-0.1076,0.4214
-0.1200,2.7600,-0.0465,0.4609
-0.1200,2.8800,0.0128,0.5238
-0.1200,3.0000,0.0664,0.5437
-0.1200,3.1200,0.1112,0.6036
-0.1200,3.2400,0.1449,0.6380
-0.1200,3.3600,0.1660,0.6429
-0.1200,3.4800,0.1741,0.6216
-0.1200,3.6000,0.1697,0.6312
-0.1200,3.7200,0.1541,0.6221
-0.1200,3.8400,0.1292,0.6134
-0.1200,3.9600,0.0976,0.5985
-0.1200,4.0800,0.0619,0.5396
-0.1200,4.2000,0.0248,0.5408
-0.1200,4.3200,-0.0109,0.5082
-0.1200,4.4400,-0.0431,0.4575
-0.1200,4.5600,-0.0697,0.4334
-0.1200,4.6800,-0.0894,0.4458
0.0000,-4.8000,-0.1014,0.4260
0.0000,-4.6800,-0.0892,0.4218
0.0000,-4.5600,-0.0694,0.4209
0.0000,-4.4400,-0.0427,0.4708
0.0000,-4.3200,-0.0105,0.4667
0.0000,-4.2000,0.0253,0.5343
0.0000,-4.0800,0.0624,0.5684
0.0000,-3.9600,0.0981,0.5597
0.0000,-3.8400,0.1297,0.5875
0.0000,-3.7200,0.1544,0.6017
0.0000,-3.6000,0.1698,0.6389
0.0000,-3.4800,0.1740,0.6318
0.0000,-3.3600,0.1657,0.6385
0.0000,-3.2400,0.1444,0.6254
0.0000,-3.1200,0.1105,0.6040
0.0000,-3.0000,0.0654,0.5355
0.0000,-2.8800,0.0116,0.5340
0.0000,-2.7600,-0.0479,0.4764
0.0000,-2.6400,-0.1090,0.3920
0.0000,-2.5200,-0.1673,0.3652
0.0000,-2.4000,-0.2184,0.3078
0.0000,-2.2800,-0.2578,0.2984
0.0000,-2.1600,-0.2815,0.2590
0.0000,-2.0400,-0.2864,0.2724
0.0000,-1.9200,-0.2706,0.2863
0.0000,-1.8000,-0.2333,0.3066
0.0000,-1.6800,-0.1754,0.3507
0.0000,-1.5600,-0.0995,0.4337
0.0000,-1.4400,-0.0096,0.5093
0.0000,-1.3200,0.0890,0.5546
0.0000,-1.2000,0.1896,0.6545
0.0000,-1.0800,0.2849,0.7114
0.0000,-0.9600,0.3675,0.8018
0.0000,-0.8400,0.4301,0.8357
0.0000,-0.7200,0.4663,0.8918
0.0000,-0.6000,0.4711,0.8752
0.0000,-0.4800,0.4415,0.8678
0.0000,-0.3600,0.3765,0.7945
0.0000,-0.2400,0.2779,0.7470
0.0000,-0.1200,0.1501,0.6132
0.0000,0.0000,0.0000,0.5199
0.0000,0.1200,0.1501,0.6227
0.0000,0.2400,0.2779,0.7223
0.0000,0.3600,0.3765,0.8259
0.0000,0.4800,0.4415,0.8623
0.0000,0.6000,0.4711,0.8568
0.0000,0.7200,0.4663,0.8911
0.0000,0.8400,0.4301,0.8293
0.0000,0.9600,0.3675,0.7881
0.0000,1.0800,0.2849,0.7256
0.0000,1.2000,0.1896,0.6317
0.0000,1.3200,0.0890,0.5921
0.0000,1.4400,-0.0096,0.5007
0.0000,1.5600,-0.0995,0.3998
0.0000,1.6800,-0.1754,0.3495
0.0000,1.8000,-0.2333,0.3112
0.0000,1.9200,-0.2706,0.2788
0.0000,2.0400,-0.2864,0.2750
0.0000,2.1600,-0.2815,0.2801
0.0000,2.2800,-0.2578,0.2838
0.0000,2.4000,-0.2184,0.3043
0.0000,2.5200,-0.1673,0.3859
0.0000,2.6400,-0.1090,0.4195
0.0000,2.7600,-0.0479,0.4503
0.0000,2.8800,0.0116,0.5040
0.0000,3.0000,0.0654,0.5317
0.0000,3.1200,0.1105,0.5657
0.0000,3.2400,0.1444,0.6106
0.0000,3.3600,0.1657,0.6520
0.0000,3.4800,0.1740,0.6367
0.0000,3.6000,0.1698,0.6140
0.0000,3.7200,0.1544,0.6132
0.0000,3.8400,0.1297,0.6277
0.0000,3.9600,0.0981,0.5921
0.0000,4.0800,0.0624,0.5651
0.0000,4.2000,0.0253,0.5414
0.0000,4.3200,-0.0105,0.5027
0.0000,4.4400,-0.0427,0.4708
0.0000,4.5600,-0.0694,0.4230
0.0000,4.6800,-0.0892,0.4288
0.1200,-4.8000,-0.1015,0.4411
0.1200,-4.6800,-0.0894,0.4106
0.1200,-4.5600,-0.0697,0.4440
0.1200,-4.4400,-0.0431,0.4521
0.1200,-4.3200,-0.0109,0.4956
0.1200,-4.2000,0.0248,0.5037
0.1200,-4.0800,0.0619,0.5438
0.1200,-3.9600,0.0976,0.5983
0.1200,-3.8400,0.1292,0.6069
0.1200,-3.7200,0.1541,0.6065
0.1200,-3.6000,0.1697,0.6411
0.1200,-3.4800,0.1741,0.6147
0.1200,-3.3600,0.1660,0.6517
0.1200,-3.2400,0.1449,0.6037
0.1200,-3.1200,0.1112,0.6040
0.1200,-3.0000,0.0664,0.5764
0.1200,-2.8800,0.0128,0.5130
0.1200,-2.7600,-0.0465,0.4721
0.1200,-2.6400,-0.1076,0.3953
0.1200,-2.5200,-0.1660,0.3808
0.1200,-2.4000,-0.2173,0.3473
0.1200,-2.2800,-0.2569,0.3071
0.1200,-2.1600,-0.2811,0.2551
0.1200,-2.0400,-0.2866,0.2619
0.1200,-1.9200,-0.2714,0.2885
0.1200,-1.8000,-0.2349,0.3168
0.1200,-1.6800,-0.1778,0.3581
0.1200,-1.5600,-0.1027,0.4322
0.1200,-1.4400,-0.0135,0.4976
0.1200,-1.3200,0.0844,0.5859
0.1200,-1.2000,0.1846,0.6641
0.1200,-1.0800,0.2799,0.7328
0.1200,-0.9600,0.3629,0.7655
0.1200,-0.8400,0.4264,0.8244
0.1200,-0.7200,0.4644,0.8642
0.1200,-0.6000,0.4722,0.8699
0.1200,-0.4800,0.4470,0.8568
0.1200,-0.3600,0.3894,0.7871
0.1200,-0.2400,0.3040,0.7502
0.1200,-0.1200,0.2062,0.6820
0.1200,0.0000,0.1501,0.6016
0.1200,0.1200,0.2062,0.6757
0.1200,0.2400,0.3040,0.7568
0.1200,0.3600,0.3894,0.8356
0.1200,0.4800,0.4470,0.8445
0.1200,0.6000,0.4722,0.8979
0.1200,0.7200,0.4644,0.8725
0.1200,0.8400,0.4264,0.8421
0.1200,0.9600,0.3629,0.8034
0.1200,1.0800,0.2799,0.7218
0.1200,1.2000,0.1846,0.6608
0.1200,1.3200,0.0844,0.5712
0.1200,1.4400,-0.0135,0.5089
0.1200,1.5600,-0.1027,0.4106
0.1200,1.6800,-0.1778,0.3536
0.1200,1.8000,-0.2349,0.3058
0.1200,1.9200,-0.2714,0.2964
0.1200,2.0400,-0.2866,0.2944
0.1200,2.1600,-0.2811,0.2906
0.1200,2.2800,-0.2569,0.2999
0.1200,2.4000,-0.2173,0.3322
0.1200,2.5200,-0.1660,0.3826
0.1200,2.6400,-0.1076,0.4076
0.1200,2.7600,-0.0465,0.4847
0.1200,2.8800,0.0128,0.5281
0.1200,3.0000,0.0664,0.5773
0.1200,3.1200,0.1112,0.5975
0.1200,3.2400,0.1449,0.6110
0.1200,3.3600,0.1660,0.6133
0.1200,3.4800,0.1741,0.6193
0.1200,3.6000,0.1697,0.6361
0.1200,3.7200,0.1541,0.6078
0.1200,3.8400,0.1292,0.6057
0.1200,3.9600,0.0976,0.5572
0.1200,4.0800,0.0619,0.5669
0.1200,4.2000,0.0248,0.5191
0.1200,4.3200,-0.0109,0.4848
0.1200,4.4400,-0.0431,0.4461
0.1200,4.5600,-0.0697,0.4495
0.1200,4.6800,-0.0894,0.4129
0.2400,-4.8000,-0.1018,0.3992
0.2400,-4.6800,-0.0900,0.4464
0.2400,-4.5600,-0.0706,0.4563
0.2400,-4.4400,-0.0443,0.4458
0.2400,-4.3200,-0.0124,0.4834
0.2400,-4.2000,0.0232,0.5227
0.2400,-4.0800,0.0603,0.5462
0.2400,-3.9600,0.0960,0.5980
0.2400,-3.8400,0.1279,0.6091
0.2400,-3.7200,0.1530,0.6058
0.2400,-3.6000,0.1691,0.6534
0.2400,-3.4800,0.1741,0.6260
0.2400,-3.3600,0.1667,0.6217
0.2400,-3.2400,0.1464,0.6109
0.2400,-3.1200,0.1135,0.6144
0.2400,-3.0000,0.0694,0.5721
0.2400,-2.8800,0.0163,0.5046
0.2400,-2.7600,-0.0426,0.4613
0.2400,-2.6400,-0.1035,0.4089
0.2400,-2.5200,-0.1620,0.3587
0.2400,-2.4000,-0.2138,0.3296
0.2400,-2.2800,-0.2543,0.2968
0.2400,-2.1600,-0.2798,0.2708
0.2400,-2.0400,-0.2869,0.2457
0.2400,-1.9200,-0.2737,0.2834
0.2400,-1.8000,-0.2395,0.3079
0.2400,-1.6800,-0.1848,0.3735
0.2400,-1.5600,-0.1122,0.4096
0.2400,-1.4400,-0.0252,0.4996
0.2400,-1.3200,0.0708,0.5662
0.2400,-1.2000,0.1698,0.6288
0.2400,-1.0800,0.2648,0.7071
0.2400,-0.9600,0.3487,0.7654
0.2400,-0.8400,0.4150,0.8420
0.2400,-0.7200,0.4578,0.8797
0.2400,-0.6000,0.4732,0.8795
0.2400,-0.4800,0.4599,0.8526
0.2400,-0.3600,0.4200,0.8313
0.2400,-0.2400,0.3619,0.8113
0.2400,-0.1200,0.3040,0.7607
0.2400,0.0000,0.2779,0.7089
0.2400,0.1200,0.3040,0.7407
0.2400,0.2400,0.3619,0.7735
0.2400,0.3600,0.4200,0.8480
0.2400,0.4800,0.4599,0.8542
0.2400,0.6000,0.4732,0.8677
0.2400,0.7200,0.4578,0.8659
0.2400,0.8400,0.4150,0.8131
0.2400,0.9600,0.3487,0.7718
0.2400,1.0800,0.2648,0.7038
0.2400,1.2000,0.1698,0.6121
0.2400,1.3200,0.0708,0.5685
0.2400,1.4400,-0.0252,0.4938
0.2400,1.5600,-0.1122,0.4108
0.2400,1.6800,-0.1848,0.3357
0.2400,1.8000,-0.2395,0.2968
0.2400,1.9200,-0.2737,0.3016
0.2400,2.0400,-0.2869,0.2560
0.2400,2.1600,-0.2798,0.2785
0.2400,2.2800,-0.2543,0.2980
0.2400,2.4000,-0.2138,0.3406
0.2400,2.5200,-0.1620,0.3523
0.2400,2.6400,-0.1035,0.3988
0.2400,2.7600,-0.0426,0.4872
0.2400,2.8800,0.0163,0.5143
0.2400,3.0000,0.0694,0.5402
0.2400,3.1200,0.1135,0.6010
0.2400,3.2400,0.1464,0.6224
0.2400,3.3600,0.1667,0.6477
0.2400,3.4800,0.1741,0.6262
0.2400,3.6000,0.1691,0.6441
0.2400,3.7200,0.1530,0.6132
0.2400,3.8400,0.1279,0.6227
0.2400,3.9600,0.0960,0.5551
0.2400,4.0800,0.0603,0.5561
0.2400,4.2000,0.0232,0.5318
0.2400,4.3200,-0.0124,0.5125
0.2400,4.4400,-0.0443,0.4435
0.2400,4.5600,-0.0706,0.4340
0.2400,4.6800,-0.0900,0.4372
0.3600,-4.8000,-0.1023,0.4124
0.3600,-4.6800,-0.0910,0.4121
0.3600,-4.5600,-0.0721,0.4379
0.3600,-4.4400,-0.0463,0.4492
0.3600,-4.3200,-0.0147,0.4887
0.3600,-4.2000,0.0206,0.5231
0.3600,-4.0800,0.0575,0.5361
0.3600,-3.9600,0.0934,0.5868
0.3600,-3.8400,0.1256,0.5826
0.3600,-3.7200,0.1513,0.6218
0.3600,-3.6000,0.1682,0.6109
0.3600,-3.4800,0.1742,0.6567
0.3600,-3.3600,0.1679,0.6521
0.3600,-3.2400,0.1488,0.5996
0.3600,-3.1200,0.1172,0.6174
0.3600,-3.0000,0.0742,0.5469
0.3600,-2.8800,0.0221,0.5307
0.3600,-2.7600,-0.0360,0.4942
0.3600,-2.6400,-0.0966,0.4268
0.3600,-2.5200,-0.1553,0.3653
0.3600,-2.4000,-0.2078,0.3124
0.3600,-2.2800,-0.2498,0.2978
0.3600,-2.1600,-0.2773,0.2850
0.3600,-2.0400,-0.2871,0.2776
0.3600,-1.9200,-0.2772,0.2542
0.3600,-1.8000,-0.2466,0.3024
0.3600,-1.6800,-0.1959,0.3212
0.3600,-1.5600,-0.1273,0.4147
0.3600,-1.4400,-0.0441,0.4433
0.3600,-1.3200,0.0487,0.5474
0.3600,-1.2000,0.1455,0.6142
0.3600,-1.0800,0.2396,0.6859
0.3600,-0.9600,0.3246,0.7541
0.3600,-0.8400,0.3943,0.7962
0.3600,-0.7200,0.4436,0.8455
0.3600,-0.6000,0.4694,0.8847
0.3600,-0.4800,0.4711,0.8772
0.3600,-0.3600,0.4519,0.8516
0.3600,-0.2400,0.4200,0.8575
0.3600,-0.1200,0.3894,0.8005
0.3600,0.0000,0.3765,0.7815
0.3600,0.1200,0.3894,0.8121
0.3600,0.2400,0.4200,0.8244
0.3600,0.3600,0.4519,0.8366
0.3600,0.4800,0.4711,0.8920
0.3600,0.6000,0.4694,0.8900
0.3600,0.7200,0.4436,0.8316
0.3600,0.8400,0.3943,0.8330
0.3600,0.9600,0.3246,0.7590
0.3600,1.0800,0.2396,0.6776
0.3600,1.2000,0.1455,0.6334
0.3600,1.3200,0.0487,0.5622
0.3600,1.4400,-0.0441,0.4434
0.3600,1.5600,-0.1273,0.4204
0.3600,1.6800,-0.1959,0.3439
0.3600,1.8000,-0.2466,0.2867
0.3600,1.9200,-0.2772,0.2603
0.3600,2.0400,-0.2871,0.2731
0.3600,2.1600,-0.2773,0.2598
0.3600,2.2800,-0.2498,0.2883
0.3600,2.4000,-0.2078,0.3144
0.3600,2.5200,-0.1553,0.3693
0.3600,2.6400,-0.0966,0.4206
0.3600,2.7600,-0.0360,0.4925
0.3600,2.8800,0.0221,0.5379
0.3600,3.0000,0.0742,0.5488
0.3600,3.1200,0.1172,0.6020
0.3600,3.2400,0.1488,0.6409
0.3600,3.3600,0.1679,0.6256
0.3600,3.4800,0.1742,0.6302
0.3600,3.6000,0.1682,0.6265
0.3600,3.7200,0.1513,0.6286
0.3600,3.8400,0.1256,0.5842
0.3600,3.9600,0.0934,0.5883
0.3600,4.0800,0.0575,0.5675
0.3600,4.2000,0.0206,0.5338
0.3600,4.3200,-0.0147,0.4666
0.3600,4.4400,-0.0463,0.4386
0.3600,4.5600,-0.0721,0.4481
0.3600,4.6800,-0.0910,0.4485
0.4800,-4.8000,-0.1029,0.4039
0.4800,-4.6800,-0.0924,0.4266
0.4800,-4.5600,-0.0742,0.4467
0.4800,-4.4400,-0.0490,0.4694
0.4800,-4.3200,-0.0180,0.4894
0.4800,-4.2000,0.0170,0.5076
0.4800,-4.0800,0.0538,0.5243
0.4800,-3.9600,0.0898,0.5860
0.4800,-3.8400,0.1224,0.6212
0.4800,-3.7200,0.1488,0.6431
0.4800,-3.6000,0.1667,0.6270
0.4800,-3.4800,0.1741,0.6441
0.4800,-3.3600,0.1694,0.6251
0.4800,-3.2400,0.1520,0.6314
0.4800,-3.1200,0.1221,0.6161
0.4800,-3.0000,0.0808,0.5657
0.4800,-2.8800,0.0302,0.5303
0.4800,-2.7600,-0.0270,0.4870
0.4800,-2.6400,-0.0870,0.4167
0.4800,-2.5200,-0.1459,0.4059
0.4800,-2.4000,-0.1993,0.3398
0.4800,-2.2800,-0.2431,0.2813
0.4800,-2.1600,-0.2732,0.2996
0.4800,-2.0400,-0.2866,0.2567
0.4800,-1.9200,-0.2811,0.2636
0.4800,-1.8000,-0.2555,0.3058
0.4800,-1.6800,-0.2103,0.3423
0.4800,-1.5600,-0.1472,0.3895
0.4800,-1.4400,-0.0693,0.4465
0.4800,-1.3200,0.0189,0.5271
0.4800,-1.2000,0.1121,0.5915
0.4800,-1.0800,0.2045,0.6391
0.4800,-0.9600,0.2899,0.7564
0.4800,-0.8400,0.3629,0.7879
0.4800,-0.7200,0.4189,0.8289
0.4800,-0.6000,0.4552,0.8685
0.4800,-0.4800,0.4717,0.8539
0.4800,-0.3600,0.4711,0.8872
0.4800,-0.2400,0.4599,0.8629
0.4800,-0.1200,0.4470,0.8539
0.4800,0.0000,0.4415,0.8767
0.4800,0.1200,0.4470,0.8602
0.4800,0.2400,0.4599,0.8622
0.4800,0.3600,0.4711,0.8868
0.4800,0.4800,0.4717,0.8526
0.4800,0.6000,0.4552,0.8557
0.4800,0.7200,0.4189,0.8151
0.4800,0.8400,0.3629,0.8099
0.4800,0.9600,0.2899,0.7226
0.4800,1.0800,0.2045,0.6536
0.4800,1.2000,0.1121,0.6000
0.4800,1.3200,0.0189,0.5237
0.4800,1.4400,-0.0693,0.4484
0.4800,1.5600,-0.1472,0.3646
0.4800,1.6800,-0.2103,0.3084
0.4800,1.8000,-0.2555,0.2842
0.4800,1.9200,-0.2811,0.2772
0.4800,2.0400,-0.2866,0.2701
0.4800,2.1600,-0.2732,0.2912
0.4800,2.2800,-0.2431,0.3037
0.4800,2.4000,-0.1993,0.3557
0.4800,2.5200,-0.1459,0.4039
0.4800,2.6400,-0.0870,0.4227
0.4800,2.7600,-0.0270,0.4838
0.4800,2.8800,0.0302,0.5418
0.4800,3.0000,0.0808,0.5410
0.4800,3.1200,0.1221,0.6204
0.4800,3.2400,0.1520,0.6279
0.4800,3.3600,0.1694,0.6267
0.4800,3.4800,0.1741,0.6205
0.4800,3.6000,0.1667,0.6167
0.4800,3.7200,0.1488,0.6036
0.4800,3.8400,0.1224,0.5785
0.4800,3.9600,0.0898,0.5632
0.4800,4.0800,0.0538,0.5189
0.4800,4.2000,0.0170,0.4967
0.4800,4.3200,-0.0180,0.5013
0.4800,4.4400,-0.0490,0.4776
0.4800,4.5600,-0.0742,0.4351
0.4800,4.6800,-0.0924,0.4340
0.6000,-4.8000,-0.1036,0.4250
0.6000,-4.6800,-0.0940,0.4357
0.6000,-4.5600,-0.0767,0.4184
0.6000,-4.4400,-0.0524,0.4393
0.6000,-4.3200,-0.0221,0.4724
0.6000,-4.2000,0.0123,0.5332
0.6000,-4.0800,0.0489,0.5526
0.6000,-3.9600,0.0850,0.5520
0.6000,-3.8400,0.1181,0.5722
0.6000,-3.7200,0.1455,0.6147
0.6000,-3.6000,0.1647,0.6508
0.6000,-3.4800,0.1737,0.6238
0.6000,-3.3600,0.1710,0.6169
0.6000,-3.2400,0.1558,0.6130
0.6000,-3.1200,0.1281,0.5912
0.6000,-3.0000,0.0890,0.5917
0.6000,-2.8800,0.0402,0.5425
0.6000,-2.7600,-0.0155,0.5109
0.6000,-2.6400,-0.0747,0.4375
0.6000,-2.5200,-0.1337,0.3935
0.6000,-2.4000,-0.1881,0.3445
0.6000,-2.2800,-0.2339,0.3358
0.6000,-2.1600,-0.2672,0.2838
0.6000,-2.0400,-0.2849,0.2736
0.6000,-1.9200,-0.2846,0.2941
0.6000,-1.8000,-0.2652,0.2928
0.6000,-1.6800,-0.2267,0.3344
0.6000,-1.5600,-0.1706,0.3790
0.6000,-1.4400,-0.0995,0.4361
0.6000,-1.3200,-0.0175,0.4654
0.6000,-1.2000,0.0708,0.5334
0.6000,-1.0800,0.1600,0.6092
0.6000,-0.9600,0.2446,0.7082
0.6000,-0.8400,0.3197,0.7317
0.6000,-0.7200,0.3811,0.8172
0.6000,-0.6000,0.4264,0.8551
0.6000,-0.4800,0.4552,0.8734
0.6000,-0.3600,0.4694,0.8690
0.6000,-0.2400,0.4732,0.8684
0.6000,-0.1200,0.4722,0.8540
0.6000,0.0000,0.4711,0.8726
0.6000,0.1200,0.4722,0.8904
0.6000,0.2400,0.4732,0.8569
0.6000,0.3600,0.4694,0.8900
0.6000,0.4800,0.4552,0.8816
0.6000,0.6000,0.4264,0.8495
0.6000,0.7200,0.3811,0.7828
0.6000,0.8400,0.3197,0.7618
0.6000,0.9600,0.2446,0.6967
0.6000,1.0800,0.1600,0.6342
0.6000,1.2000,0.0708,0.5597
0.6000,1.3200,-0.0175,0.5101
0.6000,1.4400,-0.0995,0.4358
0.6000,1.5600,-0.1706,0.3869
0.6000,1.6800,-0.2267,0.3323
0.6000,1.8000,-0.2652,0.2897
0.6000,1.9200,-0.2846,0.2811
0.6000,2.0400,-0.2849,0.2627
0.6000,2.1600,-0.2672,0.2654
0.6000,2.2800,-0.2339,0.3146
0.6000,2.4000,-0.1881,0.3408
0.6000,2.5200,-0.1337,0.3782
0.6000,2.6400,-0.0747,0.4225
0.6000,2.7600,-0.0155,0.4993
0.6000,2.8800,0.0402,0.5224
0.6000,3.0000,0.0890,0.5878
0.6000,3.1200,0.1281,0.6082
0.6000,3.2400,0.1558,0.6489
0.6000,3.3600,0.1710,0.6567
0.6000,3.4800,0.1737,0.6463
0.6000,3.6000,0.1647,0.6472
0.6000,3.7200,0.1455,0.6294
0.6000,3.8400,0.1181,0.5977
0.6000,3.9600,0.0850,0.5515
0.6000,4.0800,0.0489,0.5320
0.6000,4.2000,0.0123,0.4915
0.6000,4.3200,-0.0221,0.4807
0.6000,4.4400,-0.0524,0.4472
0.6000,4.5600,-0.0767,0.4278
0.6000,4.6800,-0.0940,0.4359
0.7200,-4.8000,-0.1043,0.4267
0.7200,-4.6800,-0.0958,0.4093
0.7200,-4.5600,-0.0797,0.4210
0.7200,-4.4400,-0.0564,0.4630
0.7200,-4.3200,-0.0270,0.4564
0.7200,-4.2000,0.0067,0.5238
0.7200,-4.0800,0.0429,0.5367
0.7200,-3.9600,0.0791,0.5392
0.7200,-3.8400,0.1128,0.6014
0.7200,-3.7200,0.1412,0.6085
0.7200,-3.6000,0.1619,0.6391
0.7200,-3.4800,0.1729,0.6248
0.7200,-3.3600,0.1725,0.6261
0.7200,-3.2400,0.1599,0.6267
0.7200,-3.1200,0.1349,0.5944
0.7200,-3.0000,0.0985,0.5560
0.7200,-2.8800,0.0521,0.5210
0.7200,-2.7600,-0.0018,0.5025
0.7200,-2.6400,-0.0599,0.4476
0.7200,-2.5200,-0.1186,0.3963
0.7200,-2.4000,-0.1739,0.3592
0.7200,-2.2800,-0.2218,0.3387
0.7200,-2.1600,-0.2586,0.2703
0.7200,-2.0400,-0.2811,0.2562
0.7200,-1.9200,-0.2868,0.2696
0.7200,-1.8000,-0.2745,0.2901
0.7200,-1.6800,-0.2438,0.3083
0.7200,-1.5600,-0.1959,0.3405
0.7200,-1.4400,-0.1331,0.3789
0.7200,-1.3200,-0.0587,0.4761
0.7200,-1.2000,0.0231,0.5089
0.7200,-1.0800,0.1075,0.6104
0.7200,-0.9600,0.1896,0.6443
0.7200,-0.8400,0.2648,0.7010
0.7200,-0.7200,0.3295,0.7505
0.7200,-0.6000,0.3811,0.7967
0.7200,-0.4800,0.4189,0.8318
0.7200,-0.3600,0.4436,0.8500
0.7200,-0.2400,0.4578,0.8642
0.7200,-0.1200,0.4644,0.8756
0.7200,0.0000,0.4663,0.8758
0.7200,0.1200,0.4644,0.8595
0.7200,0.2400,0.4578,0.8586
0.7200,0.3600,0.4436,0.8341
0.7200,0.4800,0.4189,0.8283
0.7200,0.6000,0.3811,0.8270
0.7200,0.7200,0.3295,0.7555
0.7200,0.8400,0.2648,0.7040
0.7200,0.9600,0.1896,0.6749
0.7200,1.0800,0.1075,0.6044
0.7200,1.2000,0.0231,0.4952
0.7200,1.3200,-0.0587,0.4695
0.7200,1.4400,-0.1331,0.3871
0.7200,1.5600,-0.1959,0.3555
0.7200,1.6800,-0.2438,0.2937
0.7200,1.8000,-0.2745,0.2772
0.7200,1.9200,-0.2868,0.2605
0.7200,2.0400,-0.2811,0.2657
0.7200,2.1600,-0.2586,0.3013
0.7200,2.2800,-0.2218,0.3228
0.7200,2.4000,-0.1739,0.3853
0.7200,2.5200,-0.1186,0.3831
0.7200,2.6400,-0.0599,0.4428
0.7200,2.7600,-0.0018,0.4813
0.7200,2.8800,0.0521,0.5551
0.7200,3.0000,0.0985,0.5974
0.7200,3.1200,0.1349,0.6178
0.7200,3.2400,0.1599,0.6037
0.7200,3.3600,0.1725,0.6442
0.7200,3.4800,0.1729,0.6165
0.7200,3.6000,0.1619,0.6171
0.7200,3.7200,0.1412,0.5979
0.7200,3.8400,0.1128,0.6022
0.7200,3.9600,0.0791,0.5595
0.7200,4.0800,0.0429,0.5329
0.7200,4.2000,0.0067,0.4964
0.7200,4.3200,-0.0270,0.4751
0.7200,4.4400,-0.0564,0.4704
0.7200,4.5600,-0.0797,0.4422
0.7200,4.6800,-0.0958,0.4366
0.8400,-4.8000,-0.1049,0.4111
0.8400,-4.6800,-0.0977,0.3992
0.8400,-4.5600,-0.0829,0.4261
0.8400,-4.4400,-0.0609,0.4441
0.8400,-4.3200,-0.0327,0.4968
0.8400,-4.2000,0.0002,0.4824
0.8400,-4.0800,0.0360,0.5232
0.8400,-3.9600,0.0722,0.5670
0.8400,-3.8400,0.1063,0.5770
0.8400,-3.7200,0.1358,0.6182
0.8400,-3.6000,0.1582,0.6211
0.8400,-3.4800,0.1714,0.6547
0.8400,-3.3600,0.1736,0.6559
0.8400,-3.2400,0.1640,0.6459
0.8400,-3.1200,0.1423,0.6086
0.8400,-3.0000,0.1089,0.5835
0.8400,-2.8800,0.0654,0.5557
0.8400,-2.7600,0.0139,0.5228
0.8400,-2.6400,-0.0426,0.4517
0.8400,-2.5200,-0.1007,0.4140
0.8400,-2.4000,-0.1567,0.3977
0.8400,-2.2800,-0.2066,0.3393
0.8400,-2.1600,-0.2470,0.2972
0.8400,-2.0400,-0.2744,0.2588
0.8400,-1.9200,-0.2866,0.2658
0.8400,-1.8000,-0.2820,0.2914
0.8400,-1.6800,-0.2600,0.2672
0.8400,-1.5600,-0.2215,0.3065
0.8400,-1.4400,-0.1681,0.3886
0.8400,-1.3200,-0.1027,0.4303
0.8400,-1.2000,-0.0291,0.4540
0.8400,-1.0800,0.0487,0.5477
0.8400,-0.9600,0.1263,0.6138
0.8400,-0.8400,0.1995,0.6703
0.8400,-0.7200,0.2648,0.7217
0.8400,-0.6000,0.3197,0.7407
0.8400,-0.4800,0.3629,0.7783
0.8400,-0.3600,0.3943,0.8150
0.8400,-0.2400,0.4150,0.8229
0.8400,-0.1200,0.4264,0.8450
0.8400,0.0000,0.4301,0.8238
0.8400,0.1200,0.4264,0.8172
0.8400,0.2400,0.4150,0.8123
0.8400,0.3600,0.3943,0.8082
0.8400,0.4800,0.3629,0.7843
0.8400,0.6000,0.3197,0.7621
0.8400,0.7200,0.2648,0.6891
0.8400,0.8400,0.1995,0.6818
0.8400,0.9600,0.1263,0.6024
0.8400,1.0800,0.0487,0.5172
0.8400,1.2000,-0.0291,0.4589
0.8400,1.3200,-0.1027,0.4246
0.8400,1.4400,-0.1681,0.3616
0.8400,1.5600,-0.2215,0.3296
0.8400,1.6800,-0.2600,0.3014
0.8400,1.8000,-0.2820,0.2806
0.8400,1.9200,-0.2866,0.2473
0.8400,2.0400,-0.2744,0.2883
0.8400,2.1600,-0.2470,0.3063
